# MsuH m_ini logL logTe M_ass b_ass y_ass m_app b-y dist abs_dist ID_parent age_parent
-0.25 1.32743 0.754 3.835 2.882 3.127 2.865 7.2056535551 0.284719519231 -70.8849 70.8849 4221991741.0 2.342285
-0.55 1.08419 1.213 3.7055 1.952 2.462 1.933 1.93259366517 0.532162211538 9.8661 9.8661 2076188454.0 5.989841
-0.76 0.89561 -0.041 3.7939 4.946 5.273 4.929 7.40131052823 0.353790352564 30.5459 30.5459 2076180637.0 1.421003
0.07 1.25832 0.495 3.8061 3.526 3.832 3.508 0.92516307406 0.324966217949 -3.0146 3.0146 2073746365.0 2.592914
0.17 0.96407 -0.167 3.7417 5.281 5.718 5.257 7.14598180875 0.468484647436 -23.3521 23.3521 4221746141.0 3.534338
-0.31 0.97494 0.073 3.7879 4.633 4.972 4.615 5.86602794476 0.362609839744 17.5027 17.5027 2074928006.0 3.275955
0.22 1.60412 0.942 3.8147 2.383 2.671 2.365 6.14270198529 0.323651089744 -55.0714 55.0714 4224351622.0 1.707281
0.22 0.91211 -0.317 3.7212 5.717 6.194 5.687 5.34464144802 0.509689647436 8.3917 8.3917 2075048639.0 3.205866
-0.92 0.65176 -0.676 3.7088 6.676 7.152 6.652 2.87986166542 0.500557532051 -1.7395 1.7395 1000340862.0 1.601072
0.56 1.57105 0.731 3.828 2.879 3.149 2.861 6.47682762197 0.304412307692 51.2064 51.2064 4221313740.0 0.8016308
0.64 2.53058 1.703 3.9337 0.479 0.518 0.463 4.79456650794 0.077637724359 70.6297 70.6297 4224440964.0 0.4235807
-0.76 1.07026 0.314 3.8352 4.035 4.286 4.019 7.05304235926 0.279634839744 -39.4207 39.4207 2077130039.0 0.8306529
-0.31 1.1679 0.588 3.817 3.317 3.597 3.3 3.98398081344 0.301330512821 -13.5112 13.5112 2073917437.0 3.558387
0.22 1.24089 0.356 3.7972 3.872 4.199 3.853 5.76041113181 0.353564967949 23.6027 23.6027 3150082859.0 1.697558
-0.45 1.16161 0.716 3.825 3.001 3.263 2.984 6.75869576964 0.296635192308 -55.0218 55.0218 2076754182.0 3.818623
0.22 1.26543 0.489 3.7748 3.565 3.938 3.546 6.98354050691 0.407139326923 47.2347 47.2347 2073978204.0 4.067798
0.4 1.11166 0.084 3.7633 4.595 4.999 4.574 5.70335749859 0.430299198718 -16.5335 16.5335 2075161763.0 2.785524
0.0 0.90192 -0.291 3.734 5.618 6.062 5.592 3.62401744362 0.471277179487 3.9848 3.9848 2075417765.0 1.576129
-0.14 0.69875 -0.752 3.6662 7.082 7.643 7.026 7.23398287086 0.620420641026 10.6724 10.6724 2074060025.0 2.851337
-0.14 1.34176 0.663 3.8441 3.101 3.332 3.084 6.588939852 0.263620192308 48.735 48.735 1001539248.0 1.475175
0.22 1.38197 0.582 3.8179 3.289 3.574 3.271 3.14689658988 0.305989230769 -9.3264 9.3264 4221572104.0 1.598249
0.07 1.23938 0.642 3.789 3.175 3.513 3.157 6.5696994114 0.3709775 46.7298 46.7298 3150085796.0 4.146693
-0.21 2.0893 1.619 3.9169 0.701 0.769 0.686 5.7520228717 0.114367275641 97.8659 97.8659 2076292289.0 0.7267714
-0.04 0.72778 -0.711 3.6695 6.96 7.517 6.904 6.54228738192 0.615634262821 8.2189 8.2189 2076581098.0 2.716585
-0.51 0.84203 -0.159 3.7695 5.244 5.615 5.225 2.21083472701 0.390791987179 2.471 2.471 2075894283.0 4.489097
-0.1 1.26994 0.605 3.815 3.258 3.544 3.24 6.84154125886 0.320307147436 50.8783 50.8783 2074787775.0 2.957968
-0.14 0.97972 -0.02 3.7734 4.867 5.235 4.847 6.64745607028 0.395201826923 22.4697 22.4697 2075075114.0 2.158377
-0.96 0.77054 0.096 3.7888 4.62 4.953 4.603 5.47871010157 0.354727564103 -14.75 14.75 2074473987.0 12.26736
0.56 1.33486 0.363 3.7964 3.834 4.172 3.815 2.09355827558 0.358435032051 -4.4773 4.4773 3149135169.0 0.1615215
-0.66 1.28145 0.821 3.8815 2.723 2.881 2.707 6.5409249273 0.192118589744 56.53 56.53 1000382214.0 2.106123
-0.1 1.81971 1.153 3.9493 1.938 1.972 1.922 7.57417137312 0.0905310897436 -126.457 126.457 2074957961.0 0.3674578
-0.21 1.75889 1.307 3.8709 1.465 1.63 1.447 7.56196152404 0.232472820513 154.3552 154.3552 1002012527.0 1.347021
0.11 1.67065 0.961 3.8828 2.321 2.475 2.303 5.61281582489 0.186298365385 44.6109 44.6109 3147822336.0 0.7696729
-0.51 0.89508 -0.021 3.7846 4.886 5.229 4.867 7.20924751521 0.371220224359 28.7671 28.7671 1001951307.0 3.710919
0.44 1.44009 0.676 3.7781 3.08 3.455 3.06 2.72698606356 0.397713621795 8.4665 8.4665 2075161763.0 2.785524
-0.04 1.73144 1.215 3.8103 1.718 2.007 1.7 3.76226034837 0.315121378205 -25.3387 25.3387 3150752011.0 1.490296
0.56 1.55291 0.793 3.7927 2.758 3.104 2.739 3.83885896375 0.370233012821 -16.327 16.327 4223195287.0 2.109809
-0.72 0.99964 0.212 3.8184 4.295 4.577 4.279 4.91269101163 0.302233910256 -13.2098 13.2098 2075851724.0 1.845451
0.44 0.83894 -0.596 3.679 6.62 7.181 6.565 6.91552211176 0.619653173077 -11.3979 11.3979 4224205271.0 0.5884517
-0.14 1.29605 0.681 3.8128 3.071 3.36 3.054 6.2606220086 0.319653685897 -42.5995 42.5995 1003100670.0 2.688093
-0.41 1.41335 0.918 3.8858 2.467 2.615 2.45 -2.08136140981 0.165394391026 1.2305 1.2305 1001761706.0 1.654173
0.44 1.38675 0.47 3.8087 3.56 3.87 3.542 3.24162453475 0.330757083333 8.6021 8.6021 4224205271.0 0.5884517
-0.1 1.96289 1.486 3.8369 1.018 1.248 1.001 7.32536692853 0.301141987179 168.923 168.923 1000966756.0 1.033986
0.17 1.12962 0.403 3.7742 3.785 4.158 3.766 7.51335243469 0.409404262821 54.3013 54.3013 4221804125.0 5.652383
0.11 1.10762 0.16 3.7813 4.389 4.745 4.37 2.89610735439 0.376607916667 5.0167 5.0167 3148225770.0 2.559512
0.17 1.67282 1.054 3.7953 2.124 2.45 2.105 7.48036669664 0.380870352564 111.9155 111.9155 4221762348.0 1.926849
-0.25 1.3035 0.802 3.7175 2.936 3.422 2.915 4.78994838407 0.514447115385 23.235 23.235 2073991596.0 3.611732
-0.21 1.17118 0.703 3.7604 3.079 3.472 3.061 0.853938447183 0.412148461538 3.5832 3.5832 2074204399.0 4.991634
-0.72 1.51688 1.246 3.8865 1.646 1.782 1.63 -0.244875676329 0.153339166667 4.1782 4.1782 1002085952.0 1.831004
-0.04 1.56804 1.02 3.8204 2.201 2.472 2.184 7.25757921781 0.319444166667 98.1058 98.1058 1000373788.0 1.972314
0.28 1.5342 0.843 3.7961 2.647 2.976 2.628 7.18936596157 0.373043301282 -78.1351 78.1351 4223888099.0 2.288159
0.28 1.69241 0.912 3.8703 2.43 2.611 2.413 7.49401899676 0.229547403846 98.4279 98.4279 3149559205.0 0.5633465
0.33 1.09301 0.028 3.7613 4.742 5.147 4.721 6.52907593356 0.433223589744 22.5376 22.5376 3148799727.0 1.928475
0.4 1.31084 0.372 3.7985 3.82 4.149 3.801 7.29320463532 0.363516858974 48.4126 48.4126 4223244388.0 0.8316193
-1.22 1.02272 0.674 3.8656 3.129 3.319 3.113 6.20013488542 0.218941858974 -40.3786 40.3786 1003392354.0 4.524079
0.07 1.94623 1.255 3.9364 1.643 1.692 1.627 6.39076050956 0.0924333653846 85.5921 85.5921 3150408197.0 0.4771632
0.44 0.95358 -0.28 3.7209 5.62 6.109 5.589 5.73831596019 0.523368269231 10.509 10.509 4222659285.0 2.984095
-0.76 1.68383 1.273 3.9965 1.85 1.846 1.835 7.25694370177 0.0476733012821 -114.4207 114.4207 2077130039.0 0.8306529
-0.31 0.67056 -0.763 3.6704 7.079 7.624 7.027 6.14473262033 0.599078237179 6.4841 6.4841 3149405024.0 3.960458
0.0 0.88681 -0.326 3.7289 5.719 6.172 5.692 6.48368612564 0.484528525641 14.129 14.129 1001675941.0 1.693105
-0.45 0.63831 -0.841 3.664 7.311 7.868 7.258 5.19618823824 0.611208173077 -3.7695 3.7695 1001761706.0 1.654173
0.44 1.12553 0.008 3.7597 4.79 5.202 4.768 2.41980716743 0.435074326923 3.3519 3.3519 4221297866.0 0.2763303
-0.45 1.37783 0.998 3.8163 2.292 2.567 2.275 6.95640361434 0.318438012821 82.4866 82.4866 1003446343.0 2.412658
0.0 0.70336 -0.832 3.6507 7.392 7.995 7.327 5.74693256805 0.669499326923 -4.6779 4.6779 3147649858.0 0.2482806
-0.41 1.19229 2.455 5.0329 5.124 4.967 5.119 6.46695322402 -0.146101314103 18.4039 18.4039 1002464654.0 4.605646
-0.35 2.28437 1.804 3.9887 0.474 0.47 0.461 5.88099564392 0.0456741346154 114.4233 114.4233 2074465748.0 0.6020912
0.44 2.58951 1.788 3.9199 0.245 0.302 0.229 7.21204750603 0.144549711538 -223.2351 223.2351 3147846886.0 0.5243134
0.0 0.86843 -0.336 3.726 5.751 6.21 5.724 3.24791078945 0.487010641026 -3.1532 3.1532 3147668238.0 3.570398
0.0 2.00741 1.462 3.8631 1.059 1.237 1.042 2.00884884137 0.199928782051 -15.3778 15.3778 4222408863.0 1.017896
0.33 0.89547 -0.395 3.7072 5.966 6.472 5.929 7.48302662991 0.549386538462 -19.926 19.926 4222450176.0 3.059624
0.07 1.37213 0.57 3.8314 3.325 3.582 3.307 4.10076485494 0.279551538462 14.2008 14.2008 3148241057.0 0.7670098
0.33 1.3854 0.626 3.7696 3.226 3.616 3.206 6.62402452547 0.424999967949 -46.7999 46.7999 1003046582.0 3.475153
0.28 1.65903 0.917 3.8507 2.42 2.638 2.403 7.5343080049 0.267253782051 100.6318 100.6318 3148754812.0 1.057025
-0.04 1.5604 1.134 3.7775 1.96 2.318 1.941 -0.412335035498 0.378073269231 -3.3486 3.3486 2076978196.0 2.279698
-0.1 1.27341 0.646 3.7981 3.166 3.484 3.149 6.77135915223 0.351468012821 51.3802 51.3802 1000164909.0 3.502941
-0.04 1.25063 0.639 3.7151 3.346 3.844 3.322 5.74238560797 0.531531794872 -29.7392 29.7392 4221276418.0 4.50043
0.33 1.31296 0.374 3.8023 3.814 4.134 3.796 5.50503422422 0.344914134615 -21.5721 21.5721 3149559205.0 0.5633465
0.4 1.02373 -0.034 3.7465 4.926 5.365 4.903 5.17088010701 0.465569391026 11.1365 11.1365 3149955350.0 5.359409
0.17 4.68786 2.949 4.0929 -1.897 -1.938 -1.909 5.49609632903 0.0563504807692 266.2935 266.2935 3149087950.0 0.1489333
-0.25 1.24661 0.643 3.8192 3.171 3.448 3.154 6.40737905402 0.307945032051 43.5085 43.5085 3149212736.0 2.708513
0.64 1.02391 -0.137 3.7371 5.205 5.674 5.179 6.34609185695 0.500379070513 -16.7827 16.7827 3150183404.0 2.103241
-0.35 1.19526 0.544 3.8337 3.424 3.674 3.407 1.09232962431 0.268093525641 3.4118 3.4118 2073747617.0 1.928939
0.28 0.9844 -0.191 3.7368 5.35 5.801 5.324 4.89896385596 0.479594294872 8.0942 8.0942 3149166636.0 2.013993
0.28 1.11158 0.083 3.7686 4.594 4.982 4.573 7.29091443315 0.41992474359 -34.0852 34.0852 2074576454.0 1.988068
0.17 1.32233 0.518 3.8114 3.457 3.754 3.439 6.92769506419 0.330499326923 -48.3579 48.3579 2075032867.0 1.711848
-0.1 1.36596 1.274 3.6892 1.859 2.431 1.836 5.29304449249 0.610245480769 47.5659 47.5659 2074337872.0 3.157901
-0.04 0.69438 -0.806 3.6517 7.317 7.917 7.253 5.85764505632 0.665632884615 5.0946 5.0946 4224109621.0 3.871374
0.11 0.88782 -0.385 3.7172 5.903 6.38 5.872 7.43610166912 0.514433557692 -20.0727 20.0727 3149632927.0 0.7825097
0.4 1.67307 0.974 3.7923 2.313 2.654 2.295 6.41638946687 0.379590865385 64.2435 64.2435 3148097266.0 1.983204
0.07 1.30909 1.02 3.6886 2.496 3.071 2.47 6.38716287324 0.619723814103 58.4183 58.4183 3148571409.0 4.395058
-0.21 0.76065 -0.521 3.7072 6.286 6.77 6.253 7.32844364668 0.522141923077 -16.0428 16.0428 3150921996.0 4.494359
0.22 1.16203 0.26 3.7838 4.129 4.484 4.11 2.6173278718 0.375594102564 4.9736 4.9736 3149172038.0 3.209586
-0.31 2.18995 1.575 4.0275 1.23 1.209 1.216 6.64454727902 0.0297954807692 -114.8019 114.8019 2074100515.0 0.3065702
0.28 2.35477 1.63 3.9173 0.648 0.714 0.632 3.9678620697 0.0964804487179 -45.179 45.179 3148341812.0 0.5791913
-0.21 1.07957 0.392 3.8003 3.812 4.127 3.795 6.32922653657 0.342069487179 -31.4168 31.4168 2074204399.0 4.991634
0.11 2.01464 1.327 3.9326 1.45 1.502 1.434 7.40903296428 0.114618878205 -145.4509 145.4509 2074765096.0 0.5094183
0.0 1.2885 0.75 3.795 2.9 3.224 2.882 7.03281941323 0.362863653846 65.0946 65.0946 4224109621.0 3.871374
-0.31 0.97804 0.118 3.79 4.519 4.853 4.501 -1.17948399341 0.352232275641 0.7247 0.7247 1002762023.0 4.055305
-0.31 1.21649 0.486 3.8353 3.566 3.815 3.549 7.45080237648 0.284670480769 58.2519 58.2519 2075207275.0 1.103528
0.28 0.79268 -0.668 3.67 6.857 7.429 6.798 7.10399574585 0.634572852564 11.1473 11.1473 3148499037.0 1.27998
0.22 1.24957 0.403 3.797 3.754 4.082 3.736 2.26045648415 0.347607435897 -5.0152 5.0152 1003217318.0 2.504783
0.22 2.44035 1.728 3.9235 0.413 0.466 0.398 3.1682771788 0.0792176282051 -34.999 34.999 3150411172.0 0.5179646
-0.41 1.26323 2.531 5.0521 5.073 4.915 5.068 6.8504369383 -0.145808076923 -22.4388 22.4388 2075731423.0 4.034462
0.33 1.47892 0.745 3.8 2.886 3.208 2.867 5.43442769947 0.351213108974 31.8649 31.8649 4223888099.0 2.288159
-0.45 1.10852 0.834 3.716 2.866 3.349 2.846 6.89291769284 0.522898141026 62.0822 62.0822 2075979149.0 5.140721
-0.41 1.05839 0.245 3.8116 4.193 4.487 4.176 6.83792520377 0.321670192308 -33.291 33.291 2073903245.0 1.888741
0.33 1.21636 0.352 3.7775 3.901 4.272 3.881 3.92738688466 0.394229294872 10.0754 10.0754 2076629897.0 3.482051
0.4 1.19466 0.143 3.7762 4.423 4.799 4.403 5.24616341182 0.400651314103 -14.5121 14.5121 3148779333.0 0.2125693
-0.45 0.92106 -0.045 3.783 4.942 5.288 4.923 7.15288212705 0.373761025641 -27.3344 27.3344 1001793071.0 1.964665
0.22 0.81563 -0.57 3.685 6.518 7.056 6.468 6.62826592734 0.591355865385 10.4703 10.4703 3150807548.0 2.646069
0.11 1.80569 1.065 3.9184 2.085 2.169 2.069 4.77339573089 0.110882628205 -33.9538 33.9538 3148808840.0 0.3856043
0.0 1.11551 0.206 3.791 4.273 4.609 4.254 1.72876582902 0.355991698718 -3.0941 3.0941 2074383471.0 1.949593
0.69 2.91705 2.202 3.8541 -0.857 -0.67 -0.874 1.89401135941 0.215195961538 -34.9314 34.9314 4221766152.0 0.3490548
0.07 1.35997 0.612 3.8257 3.221 3.489 3.203 5.63012454161 0.295587115385 29.9118 29.9118 3150104949.0 1.485099
0.17 0.73794 -0.789 3.6534 7.272 7.876 7.206 5.77141468376 0.67160224359 -4.999 4.999 3150411172.0 0.5179646
0.11 1.03239 0.061 3.7673 4.66 5.044 4.64 3.20222523569 0.405634070513 5.0983 5.0983 1000857409.0 4.407482
-0.04 1.2675 0.659 3.7128 3.304 3.808 3.281 4.91295496638 0.533660096154 20.7795 20.7795 3149570649.0 4.133018
0.69 0.81837 -0.628 3.6731 6.743 7.33 6.683 7.42421420684 0.651358814103 -13.5995 13.5995 4221301883.0 1.420766
-0.04 0.94949 -0.141 3.7548 5.195 5.6 5.174 7.00441168839 0.4332975 22.7682 22.7682 3148127005.0 2.316494
0.4 1.56907 0.858 3.7672 2.645 3.044 2.626 6.2123528512 0.434188782051 50.509 50.509 4222659285.0 2.984095
0.33 1.20471 0.203 3.7829 4.269 4.629 4.249 5.72676484597 0.386216121795 19.3943 19.3943 3149691529.0 0.8219488
0.33 0.79625 -0.66 3.6692 6.844 7.419 6.784 3.86865342819 0.635813333333 2.5376 2.5376 3148799727.0 1.928475
-0.25 0.88364 -0.199 3.7559 5.349 5.747 5.328 5.00677351597 0.421727083333 8.5085 8.5085 3149212736.0 2.708513
0.17 2.12312 1.475 3.8952 1.02 1.134 1.003 3.53787854063 0.141072467949 -31.4261 31.4261 2076564143.0 0.8480524
-0.55 0.72429 -0.53 3.7206 6.268 6.725 6.243 6.60273666432 0.485719391026 -11.6045 11.6045 1002835123.0 2.230695
-0.45 1.26824 0.769 3.8394 2.858 3.093 2.841 6.21821815048 0.266746442308 46.0089 46.0089 2077191315.0 2.534653
-0.31 1.46697 1.04 3.8174 2.176 2.45 2.159 4.52570653047 0.300331762821 29.1151 29.1151 4221991741.0 2.342285
-0.41 0.93281 0.078 3.7883 4.628 4.965 4.61 7.15040227291 0.365093173077 -31.4907 31.4907 2074800958.0 4.65056
0.07 1.45152 0.768 3.8323 2.823 3.076 2.805 4.71484021839 0.278576794872 -23.6396 23.6396 3148207855.0 1.785044
0.22 1.3944 0.533 3.8235 3.407 3.682 3.389 -1.608573822 0.293318076923 -0.9924 0.9924 4224469702.0 0.6025783
0.56 0.87413 -0.51 3.6903 6.341 6.889 6.292 7.40563916895 0.602194358974 16.2064 16.2064 4221313740.0 0.8016308
0.56 2.06922 1.316 3.8739 1.386 1.551 1.368 5.42652354756 0.203019711538 62.4615 62.4615 4223690427.0 0.8265432
0.4 1.34072 0.432 3.8029 3.664 3.984 3.645 7.39088864624 0.356392820513 -54.2656 54.2656 2074660859.0 1.116938
0.4 0.93408 -0.339 3.7148 5.795 6.292 5.761 7.12417893322 0.536861698718 18.2885 18.2885 2076667381.0 1.832636
-0.31 1.73507 1.289 3.9149 1.538 1.62 1.522 2.8627923033 0.103849967949 18.2519 18.2519 2075207275.0 1.103528
0.28 0.79297 -0.673 3.67 6.869 7.44 6.81 6.7427164247 0.63301099359 9.3943 9.3943 3149691529.0 0.8219488
-0.45 0.74318 -0.509 3.7202 6.215 6.673 6.189 4.13465347396 0.485227467949 3.8297 3.8297 1002403226.0 2.266541
0.11 1.60548 0.808 3.8784 2.709 2.875 2.691 7.57495936554 0.212906762821 90.1891 90.1891 3150947286.0 0.04806465
-1.16 0.77364 0.211 3.797 4.339 4.657 4.323 7.22380876787 0.345895544872 37.1141 37.1141 1001004085.0 12.24471
0.56 1.16451 0.204 3.7646 4.284 4.692 4.263 2.92896136559 0.430713044872 -5.3447 5.3447 4222227473.0 3.440413
-0.14 1.43421 0.914 3.8035 2.49 2.795 2.473 3.03363896224 0.326092788462 12.7695 12.7695 1002294452.0 2.401513
-0.92 0.78716 -0.202 3.7765 5.372 5.73 5.355 4.66271324341 0.377304358974 -7.1896 7.1896 1000526366.0 4.376914
0.22 1.11179 0.069 3.7716 4.624 5.004 4.604 0.755328698391 0.400539230769 -1.6824 1.6824 4223782883.0 1.108317
-0.35 0.87934 -0.133 3.7667 5.172 5.549 5.153 6.90261105193 0.403040032051 -21.9649 21.9649 1000961134.0 3.975746
0.17 1.20861 0.347 3.7944 3.901 4.232 3.882 7.5886455244 0.367088782051 53.317 53.317 2074929989.0 2.458315
-0.96 0.71936 -0.208 3.7675 5.398 5.772 5.381 1.09120451839 0.391440769231 -1.3752 1.3752 1001060651.0 11.49053
-0.25 1.2406 0.617 3.8249 3.233 3.499 3.216 4.89385988487 0.289819647436 21.2773 21.2773 2073998209.0 2.429478
-0.21 1.79545 1.356 3.8543 1.345 1.542 1.328 4.72140250113 0.228854455128 46.3459 46.3459 4222413740.0 1.264742
0.4 2.96736 1.901 4.0381 0.427 0.395 0.413 5.25500466091 0.0104255448718 88.6877 88.6877 4223160571.0 0.1257204
0.28 2.37609 1.682 3.857 0.483 0.672 0.465 7.5374542655 0.281204871795 -231.5192 231.5192 4222249871.0 0.7420484
0.0 0.88052 -0.329 3.728 5.73 6.185 5.703 2.94375552155 0.48288724359 2.7682 2.7682 3148127005.0 2.316494
0.07 1.32451 0.477 3.8231 3.563 3.837 3.545 6.16146487759 0.302447660256 32.5967 32.5967 3149501667.0 0.5072199
0.17 0.96233 -0.187 3.7399 5.336 5.776 5.311 6.97636022379 0.471756185897 -21.0793 21.0793 2074505791.0 2.949548
0.17 2.23531 1.425 3.9782 1.347 1.35 1.332 6.8695938031 0.0565739423077 120.3507 120.3507 2074314551.0 0.2001213
0.33 3.14764 2.11 4.0308 -0.128 -0.158 -0.142 -4.56921855596 -0.0155856730769 1.2927 1.2927 4222408291.0 0.2041885
-0.1 1.04061 0.103 3.7844 4.546 4.893 4.527 6.74808867008 0.374726057692 -27.2253 27.2253 2074809502.0 2.647418
-0.55 0.72351 -0.457 3.7292 6.062 6.505 6.039 7.30621785529 0.471638589744 17.5924 17.5924 2075967391.0 6.253289
-0.1 0.94379 -0.082 3.7625 5.039 5.428 5.018 4.33355833618 0.412308429487 7.2023 7.2023 2075580370.0 3.392399
0.33 1.00681 -0.212 3.7351 5.408 5.864 5.382 6.48425800427 0.487222019231 16.2927 16.2927 4222408291.0 0.2041885
0.4 1.27141 0.395 3.7868 3.776 4.13 3.756 6.65700894428 0.385875096154 -37.0503 37.0503 4222936634.0 2.432204
0.33 1.55856 0.854 3.7963 2.615 2.944 2.596 6.29504261128 0.365030480769 -53.1351 53.1351 4223888099.0 2.288159
0.33 3.19418 2.156 4.0262 -0.267 -0.294 -0.28 6.45343282613 0.0505168910256 201.2927 201.2927 4222408291.0 0.2041885
-0.35 0.83879 -0.291 3.7485 5.595 6.005 5.574 6.19342231523 0.435196730769 -13.0938 13.0938 1003244051.0 1.99131
-0.35 0.98266 0.16 3.7943 4.413 4.739 4.395 7.37971615232 0.356344839744 -38.5159 38.5159 3149405024.0 3.960458
0.44 1.02637 -0.131 3.7402 5.186 5.639 5.161 7.19343983466 0.485986378205 -24.9175 24.9175 4221560845.0 2.149637
-0.1 1.22196 0.503 3.8159 3.514 3.799 3.496 6.35878016534 0.314681858974 36.4474 36.4474 2073825300.0 2.590884
0.22 1.88338 1.191 3.8875 1.731 1.87 1.713 7.31915213048 0.196692435897 123.8404 123.8404 4222067868.0 0.9748649
0.28 0.98163 -0.182 3.7372 5.328 5.779 5.303 6.83648695818 0.482361698718 -19.8485 19.8485 2074816953.0 2.81723
-0.1 1.32584 0.597 3.8378 3.267 3.51 3.249 5.14875157538 0.268542051282 23.5312 23.5312 3151000550.0 1.222796
0.0 1.44805 0.732 3.8505 2.913 3.131 2.895 4.27284451103 0.241944358974 -18.5464 18.5464 3149589621.0 1.072374
0.0 0.94449 -0.206 3.7462 5.373 5.795 5.351 3.70186586614 0.445481474359 4.6222 4.6222 4222408863.0 1.017896
0.33 1.44625 0.668 3.8119 3.067 3.366 3.049 6.63389089045 0.333185416667 50.4985 50.4985 4221779908.0 1.871994
0.33 0.87863 -0.458 3.6991 6.159 6.678 6.118 5.9389944891 0.562884326923 8.9991 8.9991 2076182531.0 1.789947
0.33 2.33152 1.567 3.9326 0.833 0.878 0.818 6.41349459988 0.099560224359 123.4279 123.4279 3149559205.0 0.5633465
0.11 1.40208 0.718 3.8028 2.966 3.277 2.948 7.4496965721 0.353398333333 76.1228 76.1228 3149451560.0 2.62604
0.11 0.85628 -0.369 3.7155 5.871 6.351 5.839 5.73813676723 0.515001923077 9.366 9.366 1000326965.0 6.041389
0.22 0.90094 -0.398 3.7127 5.954 6.444 5.92 5.46367598406 0.526547948718 7.9496 7.9496 3148009886.0 0.562615
-0.1 1.16047 0.419 3.8069 3.732 4.035 3.714 7.59582244601 0.339495608974 57.7063 57.7063 2077348888.0 3.169302
0.07 1.28996 0.471 3.817 3.58 3.866 3.562 7.34439513932 0.321688333333 -55.1876 55.1876 2076533954.0 1.177682
0.0 1.96153 1.424 3.8453 1.163 1.378 1.145 3.14425647327 0.240891730769 24.6222 24.6222 4222408863.0 1.017896
-0.21 1.24995 0.788 3.8061 2.812 3.111 2.794 5.35350929836 0.327181089744 -31.765 31.765 2073991596.0 3.611732
0.33 1.64807 0.843 3.8576 2.603 2.809 2.585 5.80408434156 0.237724551282 -42.8206 42.8206 2075460073.0 0.5878422
0.56 1.14768 0.042 3.7613 4.696 5.111 4.675 5.66635902079 0.440975224359 15.5227 15.5227 3149135169.0 0.1615215
0.0 1.04911 0.092 3.7781 4.571 4.932 4.552 5.56909401321 0.385038717949 15.7208 15.7208 2077330085.0 2.730705
-0.14 1.18108 0.513 3.8065 3.499 3.801 3.481 4.04277921998 0.324093051282 12.77032 12.77032 2077245974.0 3.373333
-0.45 1.30671 0.858 3.827 2.64 2.897 2.623 7.52642822599 0.303169519231 91.0089 91.0089 2077191315.0 2.534653
0.28 1.87451 1.198 3.8525 1.708 1.917 1.691 5.74931381759 0.246026794872 -62.4836 62.4836 4221980341.0 1.25974
0.11 0.90828 -0.347 3.7236 5.784 6.25 5.756 6.76866913968 0.499007884615 15.6246 15.6246 4221958665.0 0.4527079
0.44 1.33327 0.498 3.784 3.519 3.881 3.5 6.9043620953 0.395914583333 -46.5335 46.5335 2075161763.0 2.785524
0.56 1.09597 0.053 3.7553 4.683 5.111 4.661 5.63502355371 0.454933685897 15.3931 15.3931 3149362213.0 3.11487
-0.31 1.67708 1.246 3.7447 1.753 2.178 1.735 5.1443884261 0.457955160256 46.6601 46.6601 3149028107.0 1.648539
-0.14 1.43863 0.922 3.8023 2.473 2.78 2.455 -0.312223652586 0.325887660256 2.7695 2.7695 1002294452.0 2.401513
-0.04 0.93936 -0.156 3.7524 5.235 5.645 5.214 4.94152178655 0.43378875 -8.7009 8.7009 2074459853.0 2.925816
-0.31 0.61262 -0.976 3.6343 7.853 8.508 7.789 7.40185614327 0.721594166667 -8.0938 8.0938 1003244051.0 1.99131
0.22 1.27332 0.355 3.8028 3.87 4.186 3.852 6.62377623307 0.34521 34.9752 34.9752 3149106662.0 0.7786357
0.28 0.8705 -0.45 3.701 6.128 6.642 6.089 7.00126141654 0.557759134615 -14.8485 14.8485 2074816953.0 2.81723
0.07 1.06511 0.076 3.7753 4.61 4.977 4.59 6.12039609437 0.39336724359 19.8658 19.8658 2075014044.0 2.145957
-0.55 1.20118 0.832 3.8386 2.705 2.94 2.688 4.81344354942 0.260362115385 26.0898 26.0898 1002693990.0 3.184637
-0.04 1.2407 0.481 3.8158 3.564 3.851 3.546 7.02309300683 0.320418525641 48.1058 48.1058 1000373788.0 1.972314
